name,team,opposition,position,status,runs,balls,fours,sixes,strike_rate,match_id,year
Nitish Rana,MI,RPS,4,c Bhatia b Zampa,34,28,1,2,121.42,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Ambati Rayudu,MI,RPS,5,c & b Bhatia,10,12,0,0,83.33,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Krunal Pandya,MI,RPS,6,c †Dhoni b Bhatia,3,5,0,0,60.00,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Kieron Pollard,MI,RPS,7,c Agarwal b Stokes,27,17,3,1,158.82,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Hardik Pandya,MI,RPS,8,not out,35,15,1,4,233.33,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Tim Southee,MI,RPS,9,run out (†Dhoni/Dinda),7,3,0,1,233.33,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Mitchell McClenaghan,MI,RPS,10,not out,0,0,0,0,0.00,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Ajinkya Rahane,RPS,MI,1,c Rana b Southee,60,34,6,3,176.47,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Mayank Agarwal,RPS,MI,1,c Sharma b McClenaghan,6,5,1,0,120.00,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Steven Smith,RPS,MI,3,not out,84,54,7,3,155.55,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Ben Stokes,RPS,MI,4,c Southee b HH Pandya,21,14,3,0,150.00,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
MS Dhoni,RPS,MI,5,not out,12,12,1,0,100.00,rising-pune-supergiant-vs-mumbai-indians-2nd-match-1082592,2017
Jason Roy,GL,KKR,1,c Pathan b Chawla,14,12,3,0,116.66,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Brendon McCullum,GL,KKR,1,lbw b Kuldeep Yadav,35,24,4,2,145.83,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Suresh Raina,GL,KKR,3,not out,68,51,7,0,133.33,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Aaron Finch,GL,KKR,4,c Yadav b Kuldeep Yadav,15,8,0,2,187.50,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Dinesh Karthik,GL,KKR,5,c Yadav b Boult,47,25,6,2,188.00,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Dwayne Smith,GL,KKR,6,not out,0,0,0,0,0.00,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Gautam Gambhir,KKR,GL,1,not out,76,48,12,0,158.33,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Chris Lynn,KKR,GL,1,not out,93,41,6,8,226.82,gujarat-lions-vs-kolkata-knight-riders-3rd-match-1082593,2017
Ajinkya Rahane,RPS,PBKS,1,c Stoinis b Natarajan,19,15,1,1,126.66,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Mayank Agarwal,RPS,PBKS,1,b Sandeep Sharma,0,4,0,0,0.00,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Steven Smith,RPS,PBKS,3,c Vohra b Stoinis,26,27,3,0,96.29,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Ben Stokes,RPS,PBKS,4,c & b Patel,50,32,2,3,156.25,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
MS Dhoni,RPS,PBKS,5,c & b Swapnil Singh,5,11,0,0,45.45,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Manoj Tiwary,RPS,PBKS,6,not out,40,23,3,2,173.91,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Dan Christian,RPS,PBKS,7,c Maxwell b Sandeep Sharma,17,8,2,1,212.50,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Rajat Bhatia,RPS,PBKS,8,not out,0,0,0,0,0.00,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Hashim Amla,PBKS,RPS,1,c Stokes b Chahar,28,27,2,1,103.70,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Manan Vohra,PBKS,RPS,1,c Tiwary b Dinda,14,9,1,1,155.55,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Wriddhiman Saha,PBKS,RPS,3,b Imran Tahir,14,9,3,0,155.55,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Axar Patel,PBKS,RPS,4,c & b Imran Tahir,24,22,1,1,109.09,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Glenn Maxwell,PBKS,RPS,5,not out,44,20,2,4,220.00,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
David Miller,PBKS,RPS,6,not out,30,27,1,2,111.11,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,2017
Chris Gayle,RCB,DC,1,c Samson b Morris,6,8,1,0,75.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Shane Watson,RCB,DC,1,st †Pant b Nadeem,24,24,4,0,100.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Mandeep Singh,RCB,DC,3,b Cummins,12,10,3,0,120.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Kedar Jadhav,RCB,DC,4,c Morris b Khan,69,37,5,5,186.48,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Stuart Binny,RCB,DC,5,c Billings b Khan,16,18,1,0,88.88,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Vishnu Vinod,RCB,DC,6,run out (Nadeem/Khan),9,5,0,1,180.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Pawan Negi,RCB,DC,7,b Morris,10,8,0,1,125.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Iqbal Abdulla,RCB,DC,8,not out,5,7,0,0,71.42,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Tymal Mills,RCB,DC,9,b Morris,0,3,0,0,0.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Aditya Tare,DC,RCB,1,b Mills,18,17,3,0,105.88,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Sam Billings,DC,RCB,1,c Stanlake b Iqbal Abdulla,25,19,1,1,131.57,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Karun Nair,DC,RCB,3,b Stanlake,4,3,1,0,133.33,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Sanju Samson,DC,RCB,4,c Binny b Stanlake,13,12,1,0,108.33,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Rishabh Pant,DC,RCB,5,b Negi,57,36,3,4,158.33,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Chris Morris,DC,RCB,6,lbw b Iqbal Abdulla,4,5,0,0,80.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Carlos Brathwaite,DC,RCB,7,b Chahal,1,5,0,0,20.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Pat Cummins,DC,RCB,8,b Watson,6,6,1,0,100.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Amit Mishra,DC,RCB,9,not out,8,14,0,0,57.14,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Shahbaz Nadeem,DC,RCB,10,c & b Negi,0,2,0,0,0.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Zaheer Khan,DC,RCB,11,not out,1,1,0,0,100.00,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595,2017
Jason Roy,GL,SRH,1,c Dhawan b Kumar,31,21,5,0,147.61,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Brendon McCullum,GL,SRH,1,lbw b Rashid Khan,5,10,0,0,50.00,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Suresh Raina,GL,SRH,3,lbw b Rashid Khan,5,8,0,0,62.50,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Aaron Finch,GL,SRH,4,lbw b Rashid Khan,3,5,0,0,60.00,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Dinesh Karthik,GL,SRH,5,c †Ojha b Nehra,30,32,2,0,93.75,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Dwayne Smith,GL,SRH,6,c sub (V Shankar) b Kumar,37,27,4,1,137.03,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Dhawal Kulkarni,GL,SRH,7,run out (Rashid Khan),1,2,0,0,50.00,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Praveen Kumar,GL,SRH,8,not out,7,7,0,0,100.00,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Basil Thampi,GL,SRH,9,not out,13,8,0,1,162.50,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
David Warner,SRH,GL,1,not out,76,45,6,4,168.88,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Shikhar Dhawan,SRH,GL,1,c McCullum b Kumar,9,9,0,1,100.00,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Moises Henriques,SRH,GL,3,not out,52,39,6,0,133.33,sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596,2017
Gautam Gambhir,KKR,MI,1,c McClenaghan b KH Pandya,19,13,3,0,146.15,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Chris Lynn,KKR,MI,1,lbw b Bumrah,32,24,3,1,133.33,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Robin Uthappa,KKR,MI,3,c HH Pandya b KH Pandya,4,3,1,0,133.33,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Manish Pandey,KKR,MI,4,not out,81,47,5,5,172.34,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Yusuf Pathan,KKR,MI,5,c HH Pandya b KH Pandya,6,11,0,0,54.54,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Suryakumar Yadav,KKR,MI,6,c Pollard b Malinga,17,15,2,0,113.33,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Chris Woakes,KKR,MI,7,c Pollard b Malinga,9,8,0,0,112.50,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Sunil Narine,KKR,MI,8,lbw b McClenaghan,1,2,0,0,50.00,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Parthiv Patel,MI,KKR,1,lbw b Kuldeep Yadav,30,27,3,1,111.11,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Jos Buttler,MI,KKR,1,lbw b Rajpoot,28,22,1,2,127.27,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Nitish Rana,MI,KKR,3,c Narine b Rajpoot,50,29,5,3,172.41,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Rohit Sharma,MI,KKR,4,lbw b Narine,2,6,0,0,33.33,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Krunal Pandya,MI,KKR,5,c †Uthappa b Rajpoot,11,6,2,0,183.33,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Kieron Pollard,MI,KKR,6,c sub (R Dhawan) b Woakes,17,17,1,1,100.00,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Hardik Pandya,MI,KKR,7,not out,29,11,3,2,263.63,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Harbhajan Singh,MI,KKR,8,not out,1,1,0,0,100.00,mumbai-indians-vs-kolkata-knight-riders-7th-match-1082597,2017
Shane Watson,RCB,PBKS,1,b Patel,1,4,0,0,25.00,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Vishnu Vinod,RCB,PBKS,1,c Maxwell b Sandeep Sharma,7,12,1,0,58.33,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
AB de Villiers,RCB,PBKS,3,not out,89,46,3,9,193.47,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Kedar Jadhav,RCB,PBKS,4,lbw b Aaron,1,4,0,0,25.00,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Mandeep Singh,RCB,PBKS,5,c †Saha b Aaron,28,34,1,1,82.35,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Stuart Binny,RCB,PBKS,6,not out,18,20,1,1,90.00,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Manan Vohra,PBKS,RCB,1,lbw b Mills,34,21,4,1,161.90,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Hashim Amla,PBKS,RCB,1,not out,58,38,4,3,152.63,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Axar Patel,PBKS,RCB,3,b Chahal,9,6,0,1,150.00,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Glenn Maxwell,PBKS,RCB,4,not out,43,22,3,4,195.45,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,2017
Aditya Tare,DC,RPS,1,c †Dhoni b Chahar,0,5,0,0,0.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Sam Billings,DC,RPS,1,b Imran Tahir,24,17,4,0,141.17,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Sanju Samson,DC,RPS,3,b Zampa,102,63,8,5,161.90,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Rishabh Pant,DC,RPS,4,run out (Agarwal),31,22,1,2,140.90,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Corey Anderson,DC,RPS,5,not out,2,4,0,0,50.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Chris Morris,DC,RPS,6,not out,38,9,4,3,422.22,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Ajinkya Rahane,RPS,DC,1,c Samson b Khan,10,9,0,0,111.11,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Mayank Agarwal,RPS,DC,1,c Morris b Khan,20,18,2,0,111.11,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Faf du Plessis,RPS,DC,3,c †Pant b Nadeem,8,7,1,0,114.28,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Rahul Tripathi,RPS,DC,4,c Nadeem b Morris,10,5,2,0,200.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Ben Stokes,RPS,DC,5,c †Pant b Cummins,2,5,0,0,40.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
MS Dhoni,RPS,DC,6,c Nair b Mishra,11,14,0,1,78.57,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Rajat Bhatia,RPS,DC,7,c Morris b Mishra,16,17,0,1,94.11,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Deepak Chahar,RPS,DC,8,c †Pant b Khan,14,6,0,2,233.33,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Adam Zampa,RPS,DC,9,c Samson b Mishra,5,7,1,0,71.42,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Ashok Dinda,RPS,DC,10,c Mishra b Cummins,7,7,1,0,100.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Imran Tahir,RPS,DC,11,not out,0,2,0,0,0.00,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,2017
Shikhar Dhawan,SRH,MI,1,b McClenaghan,48,43,5,1,111.62,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
David Warner,SRH,MI,1,c †Patel b Harbhajan Singh,49,34,7,2,144.11,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Deepak Hooda,SRH,MI,3,c Pollard b Harbhajan Singh,9,9,1,0,100.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Yuvraj Singh,SRH,MI,4,b HH Pandya,5,7,1,0,71.42,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Ben Cutting,SRH,MI,5,b Bumrah,20,10,4,0,200.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Naman Ojha,SRH,MI,6,c Pollard b Bumrah,9,9,0,0,100.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Vijay Shankar,SRH,MI,7,c Rana b Malinga,1,2,0,0,50.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Rashid Khan,SRH,MI,8,c & b Bumrah,2,4,0,0,50.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Bhuvneshwar Kumar,SRH,MI,9,not out,4,3,0,0,133.33,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Ashish Nehra,SRH,MI,10,not out,0,0,0,0,0.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Parthiv Patel,MI,SRH,1,c Kumar b Hooda,39,24,7,0,162.50,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Jos Buttler,MI,SRH,1,b Nehra,14,11,3,0,127.27,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Rohit Sharma,MI,SRH,3,lbw b Rashid Khan,4,4,0,0,100.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Nitish Rana,MI,SRH,4,b Kumar,45,36,3,2,125.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Kieron Pollard,MI,SRH,5,c Dhawan b Kumar,11,11,0,1,100.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Krunal Pandya,MI,SRH,6,c Cutting b Kumar,37,20,3,3,185.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Hardik Pandya,MI,SRH,7,not out,2,3,0,0,66.66,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Harbhajan Singh,MI,SRH,8,not out,3,3,0,0,100.00,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,2017
Hashim Amla,PBKS,KKR,1,c Gambhir b de Grandhomme,25,27,4,0,92.59,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Manan Vohra,PBKS,KKR,1,b Chawla,28,19,4,1,147.36,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Marcus Stoinis,PBKS,KKR,3,b Narine,9,12,1,0,75.00,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Glenn Maxwell,PBKS,KKR,4,c †Uthappa b UT Yadav,25,14,3,1,178.57,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
David Miller,PBKS,KKR,5,c Pandey b UT Yadav,28,19,2,2,147.36,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Wriddhiman Saha,PBKS,KKR,6,c Woakes b UT Yadav,25,17,2,2,147.05,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Axar Patel,PBKS,KKR,7,c Narine b UT Yadav,0,1,0,0,0.00,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Mohit Sharma,PBKS,KKR,8,c SA Yadav b Woakes,10,8,1,0,125.00,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Varun Aaron,PBKS,KKR,9,c Gambhir b Woakes,4,5,0,0,80.00,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Sandeep Sharma,PBKS,KKR,10,not out,0,0,0,0,0.00,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Sunil Narine,KKR,PBKS,1,c Patel b Aaron,37,18,4,3,205.55,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Gautam Gambhir,KKR,PBKS,1,not out,72,49,11,0,146.93,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Robin Uthappa,KKR,PBKS,3,b Patel,26,16,3,1,162.50,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Manish Pandey,KKR,PBKS,4,not out,25,16,2,1,156.25,kolkata-knight-riders-vs-kings-xi-punjab-11th-match-1082601,2017
Chris Gayle,RCB,MI,1,c †Patel b HH Pandya,22,27,2,1,81.48,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Virat Kohli,RCB,MI,1,c Buttler b McClenaghan,62,47,5,2,131.91,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
AB de Villiers,RCB,MI,3,c Sharma b KH Pandya,19,21,0,1,90.47,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Kedar Jadhav,RCB,MI,4,run out (Bumrah),9,8,0,0,112.50,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Pawan Negi,RCB,MI,5,not out,13,13,0,0,100.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Mandeep Singh,RCB,MI,6,b McClenaghan,0,1,0,0,0.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Stuart Binny,RCB,MI,7,not out,6,4,0,0,150.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Parthiv Patel,MI,RCB,1,c Gayle b Badree,3,8,0,0,37.50,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Jos Buttler,MI,RCB,1,c Gayle b Binny,2,5,0,0,40.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Rohit Sharma,MI,RCB,3,b Badree,0,2,0,0,0.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Mitchell McClenaghan,MI,RCB,4,c Mandeep Singh b Badree,0,1,0,0,0.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Nitish Rana,MI,RCB,5,c Aravind b Badree,11,16,1,0,68.75,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Kieron Pollard,MI,RCB,6,c de Villiers b Chahal,70,47,3,5,148.93,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Krunal Pandya,MI,RCB,7,not out,37,30,3,1,123.33,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Hardik Pandya,MI,RCB,8,not out,9,4,0,1,225.00,royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602,2017
Ajinkya Rahane,RPS,GL,1,c Raina b Kumar,0,3,0,0,0.00,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Rahul Tripathi,RPS,GL,1,c Finch b Tye,33,17,3,2,194.11,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Steven Smith,RPS,GL,3,c Finch b Smith,43,28,6,1,153.57,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Ben Stokes,RPS,GL,4,b Tye,25,18,2,1,138.88,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Manoj Tiwary,RPS,GL,5,c Ishan Kishan b Tye,31,27,2,1,114.81,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
MS Dhoni,RPS,GL,6,lbw b Jadeja,5,8,0,0,62.50,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Ankit Sharma,RPS,GL,7,c McCullum b Tye,25,15,2,1,166.66,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Shardul Thakur,RPS,GL,8,b Tye,0,1,0,0,0.00,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Lockie Ferguson,RPS,GL,9,not out,1,1,0,0,100.00,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Rahul Chahar,RPS,GL,10,not out,3,2,0,0,150.00,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Dwayne Smith,GL,RPS,1,c Chahar b Thakur,47,30,8,1,156.66,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Brendon McCullum,GL,RPS,1,st †Dhoni b Chahar,49,32,5,3,153.12,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Suresh Raina,GL,RPS,3,not out,35,22,4,1,159.09,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Dinesh Karthik,GL,RPS,4,b Imran Tahir,3,5,0,0,60.00,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Aaron Finch,GL,RPS,5,not out,33,19,3,2,173.68,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,2017
Sunil Narine,KKR,SRH,1,b Kumar,6,9,1,0,66.66,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Gautam Gambhir,KKR,SRH,1,b Rashid Khan,15,16,2,0,93.75,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Robin Uthappa,KKR,SRH,3,c Rashid Khan b Cutting,68,39,5,4,174.35,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Manish Pandey,KKR,SRH,4,c Warner b Kumar,46,35,3,2,131.42,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Yusuf Pathan,KKR,SRH,5,not out,21,15,1,1,140.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Suryakumar Yadav,KKR,SRH,6,c †Ojha b Nehra,4,3,1,0,133.33,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Colin de Grandhomme,KKR,SRH,7,b Kumar,0,2,0,0,0.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Chris Woakes,KKR,SRH,8,not out,1,1,0,0,100.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
David Warner,SRH,KKR,1,c Woakes b Kuldeep Yadav,26,30,4,0,86.66,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Shikhar Dhawan,SRH,KKR,1,c de Grandhomme b Pathan,23,22,4,0,104.54,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Moises Henriques,SRH,KKR,3,c & b Woakes,13,10,2,0,130.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Yuvraj Singh,SRH,KKR,4,c sub (R Dhawan) b Woakes,26,16,2,2,162.50,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Deepak Hooda,SRH,KKR,5,st †Uthappa b Narine,13,7,1,1,185.71,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Ben Cutting,SRH,KKR,6,c de Grandhomme b Boult,15,10,1,1,150.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Naman Ojha,SRH,KKR,7,not out,11,11,0,0,100.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
Bipul Sharma,SRH,KKR,8,not out,21,14,2,1,150.00,kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604,2017
